filename,width,height,class,x,y,xmax,ymax,b_width,b_height,label
E:/ras/Vegetation.v1i.tensorflow/train/b2fee3af618ee8ee_jpg.rf.640d441ec279f9171696b6ea6391062c.jpg,1024,683,Tree,559.0,161.0,598.0,243.0,39.0,82.0,0
E:/ras/Vegetation.v1i.tensorflow/train/6980e45ea9af326b_jpg.rf.218e8d9d8346141ba7588ecdee9b2985.jpg,684,1024,Tree,0.0,0.0,368.0,404.0,368.0,404.0,0
E:/ras/Red-billed-quelea-8/select/229_jpg.rf.78fa83f89d1c77994a92ea6e70a8a952.jpg,640,640,quelea,104.62,260.24,187.36,352.85,82.7,92.6,1
E:/ras/Vegetation.v1i.tensorflow/train/f8415b992475d710_jpg.rf.a5e7353d294f3b89bcd4abd0a859ebeb.jpg,1024,768,Tree,201.0,493.0,266.0,562.0,65.0,69.0,0
E:/ras/Vegetation.v1i.tensorflow/train/b0af4e9c5de61e9d_jpg.rf.3dfaae3e0b9664ac24c8bbac4fcade61.jpg,1024,768,Tree,63.0,401.0,72.0,424.0,9.0,23.0,0
E:/ras/Vegetation.v1i.tensorflow/train/e999026167ec58d8_jpg.rf.b6c321e3f3d94d5b951c193a4f9e0942.jpg,1024,731,Tree,434.0,89.0,526.0,420.0,92.0,331.0,0
E:/ras/Vegetation.v1i.tensorflow/train/a81fbefbc3d2037a_jpg.rf.890034f9ed9643d24745c02a92249454.jpg,1024,1024,Tree,357.0,212.0,401.0,291.0,44.0,79.0,0
E:/ras/Vegetation.v1i.tensorflow/train/640ee48c3e3de1ba_jpg.rf.017b43e79bd218c7a731d308fba54202.jpg,1024,768,Tree,23.0,191.0,276.0,469.0,253.0,278.0,0
E:/ras/Vegetation.v1i.tensorflow/train/597e103a1d46e552_jpg.rf.be9fd4243eae4cf5f74add80065c2904.jpg,1024,768,Tree,645.0,364.0,721.0,380.0,76.0,16.0,0
E:/ras/Vegetation.v1i.tensorflow/train/2b02c5962b2f5bda_jpg.rf.3eff6cb7a4fc60895a886026a38e1e35.jpg,1024,714,Tree,303.0,69.0,316.0,87.0,13.0,18.0,0
E:/ras/Vegetation.v1i.tensorflow/train/110226fc08657a1e_jpg.rf.a943c19c15120dc724b0814b12b2c591.jpg,680,1024,Tree,0.0,593.0,189.0,915.0,189.0,322.0,0
E:/ras/Vegetation.v1i.tensorflow/train/f9709399be6f5785_jpg.rf.597f10a6241d9f664622148924315379.jpg,1024,768,Tree,96.0,443.0,212.0,502.0,116.0,59.0,0
E:/ras/Vegetation.v1i.tensorflow/train/390dbc6feff10d64_jpg.rf.0470849676c5532a362dc86f58d9a2d0.jpg,1024,680,Tree,439.0,223.0,1023.0,679.0,584.0,456.0,0
E:/ras/Vegetation.v1i.tensorflow/train/ec50b12a3b3388a0_jpg.rf.c5f15850eaf13935bfc006cedc004c2f.jpg,683,1024,Tree,0.0,0.0,344.0,372.0,344.0,372.0,0
E:/ras/Vegetation.v1i.tensorflow/train/316bf67607b9a2d6_jpg.rf.a30b0477a06f622e650bc7c8cab49df4.jpg,1024,686,Tree,511.0,284.0,695.0,316.0,184.0,32.0,0
E:/ras/Red-billed-quelea-8/select/203_jpg.rf.178a318fee5bbc6c704e48d9940f4b4a.jpg,640,640,quelea,84.63,103.31,569.75,624.0,485.1,520.7,1
E:/ras/Vegetation.v1i.tensorflow/train/745a870e93d0f12e_jpg.rf.92b9b95f25037f8d4192d4c36ac48387.jpg,1024,685,Tree,512.0,344.0,537.0,379.0,25.0,35.0,0
E:/ras/Vegetation.v1i.tensorflow/train/b2fee3af618ee8ee_jpg.rf.640d441ec279f9171696b6ea6391062c.jpg,1024,683,Tree,444.0,244.0,494.0,304.0,50.0,60.0,0
E:/ras/Vegetation.v1i.tensorflow/train/515095591abc39dd_jpg.rf.284fa3aae660c19c6548b85f756c7c83.jpg,1024,615,Tree,0.0,40.0,1023.0,341.0,1023.0,301.0,0
E:/ras/House.v1i.tensorflow/train/d8eb227f-6578-41c4-9b16-1be6e9499f78_jpg.rf.8f885069347f156b2100779a720a627c.jpg,961,640,house1,0.0,43.0,923.0,582.0,923.0,539.0,2
E:/ras/Vegetation.v1i.tensorflow/train/0bff0b5a0c600657_jpg.rf.5763d183697ecce046740f8732f023a6.jpg,1024,682,Tree,59.0,427.0,81.0,488.0,22.0,61.0,0
E:/ras/Vegetation.v1i.tensorflow/train/c3139406e3c2d251_jpg.rf.9c320a151b3e1459b1b0755fdb4e2aa1.jpg,1024,683,Tree,496.0,439.0,583.0,506.0,87.0,67.0,0
E:/ras/Vegetation.v1i.tensorflow/train/90f8305c2037b995_jpg.rf.af0f485fd51d59d2d676a64b6dda73d5.jpg,1024,768,Tree,950.0,202.0,1022.0,332.0,72.0,130.0,0
E:/ras/Vegetation.v1i.tensorflow/train/aef7a6cbd17a371a_jpg.rf.ba6195e09841c72548f9fa9041434355.jpg,1024,768,Tree,818.0,0.0,1023.0,379.0,205.0,379.0,0
E:/ras/Vegetation.v1i.tensorflow/train/202febeef583cc6d_jpg.rf.fb98fd40b05524be4d4ce1e66bd0b11e.jpg,1024,683,Tree,754.0,434.0,1023.0,682.0,269.0,248.0,0
E:/ras/Vegetation.v1i.tensorflow/train/b34ca2e83fafee8d_jpg.rf.c4422fe7dfb034852fa6e770e5382b9b.jpg,1024,765,Tree,175.0,230.0,695.0,367.0,520.0,137.0,0
E:/ras/Vegetation.v1i.tensorflow/train/f3fdf345d3f93540_jpg.rf.e6c801f1a07462b8abfdfc194f5faa0b.jpg,1024,685,Tree,28.0,188.0,167.0,560.0,139.0,372.0,0
E:/ras/Vegetation.v1i.tensorflow/train/640ad5a4bf97f5a9_jpg.rf.194b6ddaf4231176505459b537aad8f2.jpg,819,1024,Tree,0.0,100.0,117.0,710.0,117.0,610.0,0
E:/ras/Vegetation.v1i.tensorflow/train/84520db8d9987d3e_jpg.rf.4bf16b3d8efce05436433fe7ebf79641.jpg,1024,685,Tree,1014.0,360.0,1022.0,370.0,8.0,10.0,0
E:/ras/Vegetation.v1i.tensorflow/train/66a6a606dfbd9616_jpg.rf.f8960fb27f636b3eb89b41bd933c3eaf.jpg,1024,768,Tree,691.0,465.0,876.0,623.0,185.0,158.0,0
E:/ras/Vegetation.v1i.tensorflow/train/ca4179c866a68e69_jpg.rf.b1c76d3372c896bc80ffa530fa098615.jpg,768,1024,Tree,53.0,0.0,754.0,993.0,701.0,993.0,0
E:/ras/Vegetation.v1i.tensorflow/train/a49b0b2047d19194_jpg.rf.18dd9298601f8bae7a869f6426081d85.jpg,1024,768,Tree,666.0,0.0,1023.0,685.0,357.0,685.0,0
E:/ras/Red-billed-quelea-8/select/312_jpg.rf.f96affb11f003462a53c21abf1e94be9.jpg,640,640,quelea,292.04,482.44,408.77,638.06,116.7,155.6,1
E:/ras/Vegetation.v1i.tensorflow/train/398d3a977527cc57_jpg.rf.dab8fa931b658209145747e8ad532445.jpg,1024,768,Tree,84.0,0.0,815.0,365.0,731.0,365.0,0
E:/ras/Red-billed-quelea-8/select/268_jpg.rf.b65bf308766817a5314a33d92e2c4dd3.jpg,640,640,quelea,261.13,374.88,363.91,559.3,102.8,184.4,1
E:/ras/Vegetation.v1i.tensorflow/train/ad4a721809000b40_jpg.rf.5af78174af8c18315ff5c53096078976.jpg,768,1024,Tree,0.0,0.0,767.0,1023.0,767.0,1023.0,0
E:/ras/Red-billed-quelea-8/select/324_jpg.rf.24d74e67464222804f14bf5a57052831.jpg,640,640,quelea,330.92,280.17,500.49,544.25,169.6,264.1,1
E:/ras/Vegetation.v1i.tensorflow/train/ecf5a7eb919c7bfd_jpg.rf.c5d337c80e0ce1bc87f6e4e3896f6437.jpg,1024,683,Tree,76.0,359.0,90.0,377.0,14.0,18.0,0
E:/ras/Vegetation.v1i.tensorflow/train/0d1ff7e15afd1d1e_jpg.rf.d69cce714efe11654f2eba97885db814.jpg,1024,754,Tree,726.0,304.0,879.0,494.0,153.0,190.0,0
E:/ras/Vegetation.v1i.tensorflow/train/ba8f32d458b99d3b_jpg.rf.effbafa4fb553c94ea11eea3da54ed30.jpg,1024,768,Tree,0.0,0.0,218.0,767.0,218.0,767.0,0
E:/ras/Vegetation.v1i.tensorflow/train/37d209da1461738f_jpg.rf.00876bade6e8d4db01364a827ffbdcbd.jpg,1024,763,Tree,929.0,0.0,1023.0,490.0,94.0,490.0,0
E:/ras/Vegetation.v1i.tensorflow/train/cd3f8510b3dc0d00_jpg.rf.e21147cc901ff1559225a453b6426219.jpg,1024,790,Tree,0.0,432.0,1023.0,545.0,1023.0,113.0,0
E:/ras/Vegetation.v1i.tensorflow/train/b80b3f1d9fd64f21_jpg.rf.7b202e96f134cdb13b08a87d84593ef9.jpg,606,1024,Tree,54.0,456.0,258.0,675.0,204.0,219.0,0
E:/ras/Vegetation.v1i.tensorflow/train/522f31be5dacb1dc_jpg.rf.06ff3d713d7d5d7d0c698b8fef08dc6b.jpg,1024,768,Tree,34.0,106.0,104.0,138.0,70.0,32.0,0
E:/ras/Red-billed-quelea-8/select/277_jpg.rf.008ae312ddf2d941eb167846dab70109.jpg,640,640,quelea,613.03,408.67,640.0,490.52,27.0,81.8,1
E:/ras/Vegetation.v1i.tensorflow/train/f9709399be6f5785_jpg.rf.597f10a6241d9f664622148924315379.jpg,1024,768,Tree,62.0,474.0,100.0,500.0,38.0,26.0,0
E:/ras/Vegetation.v1i.tensorflow/train/3158858204fa3954_jpg.rf.579aadd531362c04ff4fa8e18b41580c.jpg,1024,768,Tree,184.0,668.0,375.0,767.0,191.0,99.0,0
E:/ras/Vegetation.v1i.tensorflow/train/84520db8d9987d3e_jpg.rf.4bf16b3d8efce05436433fe7ebf79641.jpg,1024,685,Tree,975.0,562.0,1023.0,626.0,48.0,64.0,0
E:/ras/Vegetation.v1i.tensorflow/train/0d1ff7e15afd1d1e_jpg.rf.d69cce714efe11654f2eba97885db814.jpg,1024,754,Tree,0.0,0.0,454.0,602.0,454.0,602.0,0
E:/ras/Red-billed-quelea-8/select/102_jpg.rf.94c61019923807050554bd3abfd24be5.jpg,640,640,quelea,132.73,112.48,565.17,523.21,432.4,410.7,1
E:/ras/Red-billed-quelea-8/select/287_jpg.rf.c48f4aced31ec7eb6a39dc4d0bf0fd99.jpg,640,640,quelea,371.79,332.01,503.48,516.44,131.7,184.4,1
E:/ras/Vegetation.v1i.tensorflow/train/cac6cb84bf925cfc_jpg.rf.f945c859f68e0d72e79f3b6060a378cd.jpg,1024,685,Tree,764.0,218.0,1023.0,287.0,259.0,69.0,0
E:/ras/Vegetation.v1i.tensorflow/train/ac24baac10c90319_jpg.rf.74aad8ff456a67d8c7b382367707821e.jpg,1024,683,Tree,14.0,172.0,143.0,502.0,129.0,330.0,0
E:/ras/Vegetation.v1i.tensorflow/train/461003e6088c0a58_jpg.rf.a43b16b7fc78828946832614d9e38ff2.jpg,1024,768,Tree,917.0,0.0,1023.0,250.0,106.0,250.0,0
E:/ras/Red-billed-quelea-8/select/340_jpg.rf.b3665718c47d6904d75b1e9b465b30b8.jpg,640,640,quelea,82.83,139.67,350.17,455.62,267.3,316.0,1
E:/ras/Vegetation.v1i.tensorflow/train/139c29d0b158024a_jpg.rf.447103c5d2f53c29d6479a8024819a52.jpg,1024,768,Tree,30.0,374.0,178.0,601.0,148.0,227.0,0
E:/ras/Red-billed-quelea-8/select/240_F_480796113_sHbXfLuMAhQ8KWgi7T2bPpDmD9UNV67D_jpg.rf.1bc134ae94ebf42c584edb5c56f50a2c.jpg,640,640,quelea,12.91,9.92,542.36,435.59,529.5,425.7,1
E:/ras/Vegetation.v1i.tensorflow/train/4f91388d153995c5_jpg.rf.1f17c36ce47abfa7d8a1b55d3b7cf755.jpg,1024,687,Tree,0.0,0.0,1023.0,416.0,1023.0,416.0,0
E:/ras/Vegetation.v1i.tensorflow/train/9ae00af4c8a872a6_jpg.rf.c3d42b1b11218bd40aa57f9186e101bb.jpg,1024,1024,Tree,780.0,611.0,819.0,662.0,39.0,51.0,0
E:/ras/Vegetation.v1i.tensorflow/train/f3f5d87d4233a9bb_jpg.rf.d36ad910c35d1ef131d3aa960f875829.jpg,1024,768,Tree,0.0,109.0,397.0,481.0,397.0,372.0,0
E:/ras/Red-billed-quelea-8/select/1-s2-0-S0261219418303004-fx1_jpg.rf.a81afbc927e07f3dcdcc6aad6db5673c.jpg,640,640,quelea,116.85,119.84,548.31,635.2,431.5,515.4,1
E:/ras/Vegetation.v1i.tensorflow/train/27e10c9efd380653_jpg.rf.bcd7e2cbe9c9261465d0efce5d3a23b7.jpg,712,1024,Tree,674.0,657.0,711.0,714.0,37.0,57.0,0
E:/ras/Vegetation.v1i.tensorflow/train/c11ab621e4c456df_jpg.rf.61accf76efb31079ce2ff993e3369570.jpg,1024,768,Tree,83.0,79.0,193.0,151.0,110.0,72.0,0
E:/ras/Vegetation.v1i.tensorflow/train/4eb3aa5518845923_jpg.rf.a8dd2dd089b706172a0c3a3dad4d0c4e.jpg,1024,768,Tree,650.0,432.0,678.0,495.0,28.0,63.0,0
E:/ras/Red-billed-quelea-8/select/271_jpg.rf.cd444d07e45525894d47269d00436929.jpg,640,640,quelea,318.06,29.86,374.78,133.63,56.7,103.8,1
E:/ras/Vegetation.v1i.tensorflow/train/6a70c927829decba_jpg.rf.8feaeedc7f0b76120136e499b1329b9a.jpg,1024,678,Tree,0.0,0.0,369.0,429.0,369.0,429.0,0
E:/ras/Vegetation.v1i.tensorflow/train/1ae958b60b31f28d_jpg.rf.1cbba2d9d544daf9bfdb50b0a88fdf87.jpg,1024,768,Tree,823.0,101.0,860.0,227.0,37.0,126.0,0
E:/ras/Vegetation.v1i.tensorflow/train/964734f7476ab665_jpg.rf.e43a08c5d892eb65be02eae27e138cd6.jpg,1024,685,Tree,600.0,229.0,1023.0,326.0,423.0,97.0,0
E:/ras/Red-billed-quelea-8/select/245_jpg.rf.b2750bdb8d2b9e2b17aef4a55592ef87.jpg,640,640,quelea,133.63,234.32,289.05,488.42,155.4,254.1,1
E:/ras/Vegetation.v1i.tensorflow/train/6e41372600f87dbd_jpg.rf.75cb21d17cffc1df901440c53750e6ba.jpg,768,1024,Tree,0.0,0.0,446.0,1022.0,446.0,1022.0,0
E:/ras/Red-billed-quelea-8/select/323_jpg.rf.878de772042a9f8e8e086a359a4d2160.jpg,640,640,quelea,243.29,435.59,342.98,520.42,99.7,84.8,1
E:/ras/Vegetation.v1i.tensorflow/train/9917108a5150532a_jpg.rf.e572292b83ea20be3af71dbac12f732a.jpg,1024,683,Tree,674.0,0.0,1023.0,143.0,349.0,143.0,0
E:/ras/Vegetation.v1i.tensorflow/train/c1cba442dfba55f4_jpg.rf.b607cb3806c455655b821b7c1966b586.jpg,1024,768,Tree,280.0,268.0,369.0,351.0,89.0,83.0,0
E:/ras/Vegetation.v1i.tensorflow/train/57df84d350674e26_jpg.rf.35697d11bbff76300f4816ce4a1c3c5d.jpg,1024,683,Tree,842.0,277.0,1022.0,335.0,180.0,58.0,0
E:/ras/Vegetation.v1i.tensorflow/train/13fdd5bea26da595_jpg.rf.9abfb9b8a6f7681c9e99b1ac04b5b978.jpg,1024,768,Tree,4.0,315.0,1023.0,767.0,1019.0,452.0,0
E:/ras/Vegetation.v1i.tensorflow/train/c36076b094699d20_jpg.rf.16477689ced141d6eadc061db3dedce0.jpg,683,1024,Tree,104.0,283.0,309.0,508.0,205.0,225.0,0
E:/ras/Vegetation.v1i.tensorflow/train/f9709399be6f5785_jpg.rf.597f10a6241d9f664622148924315379.jpg,1024,768,Tree,5.0,401.0,91.0,508.0,86.0,107.0,0
E:/ras/Vegetation.v1i.tensorflow/train/20716c4335040f43_jpg.rf.75d649222f56106c4b6d52effbc183bd.jpg,1024,768,Tree,706.0,31.0,910.0,165.0,204.0,134.0,0
E:/ras/Vegetation.v1i.tensorflow/train/ce00001e2167228d_jpg.rf.ebef9e6ead6b09a23f72db4027313835.jpg,1024,576,Tree,811.0,77.0,973.0,298.0,162.0,221.0,0
E:/ras/Vegetation.v1i.tensorflow/train/a196a284f17bf21a_jpg.rf.6af9af565f2fa17fbbf83eb2af22c4dd.jpg,682,1024,Tree,0.0,0.0,681.0,996.0,681.0,996.0,0
E:/ras/Vegetation.v1i.tensorflow/train/60839851c57d2c54_jpg.rf.b069469dbd770b70878105a42e966299.jpg,1024,623,Tree,0.0,172.0,806.0,453.0,806.0,281.0,0
E:/ras/Vegetation.v1i.tensorflow/train/e031573feb234bca_jpg.rf.359a1043f95623f6d94fe387b238a8de.jpg,1024,577,Tree,0.0,0.0,285.0,363.0,285.0,363.0,0
E:/ras/Red-billed-quelea-8/select/128_jpg.rf.37f9d955ef05152cbcd1b1d1e58cdef0.jpg,640,640,quelea,120.71,110.19,566.32,548.41,445.6,438.2,1
E:/ras/Vegetation.v1i.tensorflow/train/0797e2f66f95e818_jpg.rf.a2473ecf0b8c6d9056bee5f7d3fa4ae7.jpg,1024,683,Tree,364.0,192.0,709.0,525.0,345.0,333.0,0
E:/ras/Red-billed-quelea-8/select/359_jpg.rf.611b0069238aefa50177cecbfd6300e6.jpg,640,640,quelea,429.37,137.54,572.14,372.26,142.8,234.7,1
E:/ras/House.v1i.tensorflow/train/a3e58487-3fa6-442e-88f5-0eeafa7a429b_jpg.rf.d25b608b3c6e0779cbaea2871e70b6ae.jpg,1200,900,house1,127.0,241.0,877.0,741.0,750.0,500.0,2
E:/ras/Red-billed-quelea-8/select/264_jpg.rf.b506e48f67039d832949a4dfcbcb7397.jpg,640,640,quelea,160.55,183.38,273.1,311.08,112.6,127.7,1
E:/ras/Vegetation.v1i.tensorflow/train/480f8cc8b4c62e94_jpg.rf.452fabd63fabd2e46d14ce848fce8f59.jpg,1024,768,Tree,0.0,0.0,197.0,302.0,197.0,302.0,0
E:/ras/Vegetation.v1i.tensorflow/train/d41f0e5d38a22dc3_jpg.rf.73f0a058c637649ff6e7782a7609d20a.jpg,1024,680,Tree,213.0,0.0,237.0,281.0,24.0,281.0,0
E:/ras/Vegetation.v1i.tensorflow/train/9d6d40f9ded757c7_jpg.rf.87edab753e7de6fd7c2430b54fccd3de.jpg,768,1024,Tree,672.0,184.0,695.0,230.0,23.0,46.0,0
E:/ras/Vegetation.v1i.tensorflow/train/2b83852016c19f44_jpg.rf.9159ef7bce13a9d87c1d8137b057e6ab.jpg,1024,683,Tree,473.0,240.0,1023.0,533.0,550.0,293.0,0
E:/ras/Vegetation.v1i.tensorflow/train/dba5df6736250d47_jpg.rf.23b975a22f66e4a3ab50b5035365bad2.jpg,1024,768,Tree,0.0,0.0,56.0,357.0,56.0,357.0,0
E:/ras/Vegetation.v1i.tensorflow/train/d3a8c29b4bdf9695_jpg.rf.52ca5903418be21d3f9de5a092c0b356.jpg,1024,686,Tree,0.0,0.0,1023.0,685.0,1023.0,685.0,0
E:/ras/Vegetation.v1i.tensorflow/train/9aa14d0770d10b3d_jpg.rf.622812b4e27aca2763034286130f127b.jpg,1024,768,Tree,298.0,274.0,364.0,339.0,66.0,65.0,0
E:/ras/Red-billed-quelea-8/select/blackheaded-weaver-bird-community-ploceus-600w-2246807503-1-_jpg.rf.8939eb891e371a6418a5d4bb7cc95a5d.jpg,640,640,quelea,171.0,127.79,258.76,347.87,87.8,220.1,1
E:/ras/Vegetation.v1i.tensorflow/train/851d6cb5a55e2471_jpg.rf.538d3fd3bf3ace4b2beeea0e0a3c661e.jpg,1024,768,Tree,710.0,497.0,1023.0,718.0,313.0,221.0,0
E:/ras/Red-billed-quelea-8/select/310_jpg.rf.15bad25a7aaa7ef08f003fe6fc850088.jpg,640,640,quelea,266.12,167.43,392.72,466.49,126.6,299.1,1
E:/ras/Vegetation.v1i.tensorflow/train/856184ce945a198f_jpg.rf.999f092c8c31ab9aa7e1ce68c3f375d9.jpg,1024,545,Tree,532.0,0.0,846.0,471.0,314.0,471.0,0
E:/ras/Vegetation.v1i.tensorflow/train/b2fee3af618ee8ee_jpg.rf.640d441ec279f9171696b6ea6391062c.jpg,1024,683,Tree,518.0,188.0,561.0,274.0,43.0,86.0,0
E:/ras/Vegetation.v1i.tensorflow/train/24e73a6692a8179b_jpg.rf.03f63e8b6e2506272c9c2f627b0bb34c.jpg,1024,768,Tree,857.0,0.0,1023.0,538.0,166.0,538.0,0
E:/ras/Vegetation.v1i.tensorflow/train/423b364629d7bed6_jpg.rf.d35c88410cde3989a1cb99efbbddc246.jpg,683,1024,Tree,144.0,312.0,181.0,532.0,37.0,220.0,0
E:/ras/Vegetation.v1i.tensorflow/train/85f4d34a554ff514_jpg.rf.c2e2ecb77f90d8be5a6ebf6ab162c789.jpg,1024,716,Tree,12.0,580.0,141.0,711.0,129.0,131.0,0
E:/ras/Vegetation.v1i.tensorflow/train/84520db8d9987d3e_jpg.rf.4bf16b3d8efce05436433fe7ebf79641.jpg,1024,685,Tree,976.0,631.0,1023.0,684.0,47.0,53.0,0
E:/ras/Red-billed-quelea-8/select/577_jpg.rf.4ca856bf3e504ddf264c20bfbffe21ba.jpg,640,640,quelea,139.54,173.13,522.29,565.25,382.8,392.1,1
E:/ras/Vegetation.v1i.tensorflow/train/854fc301d03d242d_jpg.rf.1b80d9c41f3a2ebf0c986894b475c957.jpg,1024,683,Tree,0.0,0.0,1023.0,682.0,1023.0,682.0,0
E:/ras/Vegetation.v1i.tensorflow/train/faffedd30155a673_jpg.rf.5b566afa4bd5839756fdd827c1eb90a0.jpg,1024,768,Tree,849.0,164.0,983.0,421.0,134.0,257.0,0
E:/ras/Vegetation.v1i.tensorflow/train/d478ce144a1c83dd_jpg.rf.e6da198dac924cd845bc53ff4f02072e.jpg,1024,768,Tree,334.0,111.0,493.0,241.0,159.0,130.0,0
E:/ras/Vegetation.v1i.tensorflow/train/e133e94b308a7854_jpg.rf.2456b7dc35ff9feb9ba525c5d1f9ccdb.jpg,1024,768,Tree,676.0,70.0,972.0,430.0,296.0,360.0,0
E:/ras/Vegetation.v1i.tensorflow/train/f39bf6a8268c2bf7_jpg.rf.aa8f99d5f5b0c44dab63055daf347534.jpg,1024,683,Tree,326.0,185.0,416.0,340.0,90.0,155.0,0
E:/ras/Vegetation.v1i.tensorflow/train/30226a492a7bc184_jpg.rf.e0e7b057a417e7ed1a6d6a20f4d14b8f.jpg,765,1024,Tree,458.0,341.0,764.0,915.0,306.0,574.0,0
E:/ras/Vegetation.v1i.tensorflow/train/c33ef5d55e2b7eea_jpg.rf.51639dec661c39bbfac25ab4c805582f.jpg,1024,682,Tree,847.0,441.0,882.0,467.0,35.0,26.0,0
E:/ras/Vegetation.v1i.tensorflow/train/3a236206a7031ca4_jpg.rf.ffcb447b08088435ab281bea509ce949.jpg,1024,768,Tree,190.0,298.0,269.0,320.0,79.0,22.0,0
E:/ras/Vegetation.v1i.tensorflow/train/147a609c31ea8b49_jpg.rf.5e61a9e1496322b871d282d9d690d1de.jpg,1024,768,Tree,100.0,360.0,227.0,435.0,127.0,75.0,0
E:/ras/Red-billed-quelea-8/select/296_jpg.rf.aec6a42010327084f9622b92db04b951.jpg,640,640,quelea,97.65,203.31,303.0,494.5,205.3,291.2,1
E:/ras/Vegetation.v1i.tensorflow/train/cda6ca61a304040b_jpg.rf.042c6450e1922a9b5cebe3622602a43d.jpg,1024,768,Tree,780.0,166.0,806.0,333.0,26.0,167.0,0
E:/ras/Vegetation.v1i.tensorflow/train/de2f470184487f2a_jpg.rf.f6f0a13d14365d08f4d00c9d9811637d.jpg,733,1024,Tree,0.0,86.0,728.0,865.0,728.0,779.0,0
E:/ras/Vegetation.v1i.tensorflow/train/fa11651f42d432f4_jpg.rf.a5030325c50b7b6ab070a646afdc434f.jpg,1024,768,Tree,801.0,268.0,892.0,452.0,91.0,184.0,0
E:/ras/Vegetation.v1i.tensorflow/train/df0c59c5eebf8dda_jpg.rf.d58477754d4e0997e5feeb499141efb8.jpg,1024,768,Tree,92.0,300.0,177.0,444.0,85.0,144.0,0
E:/ras/Vegetation.v1i.tensorflow/train/a5dea4ba7c56fc40_jpg.rf.6f8072d796199ef7412174f8b1765e7d.jpg,767,1024,Tree,0.0,219.0,764.0,476.0,764.0,257.0,0
E:/ras/Vegetation.v1i.tensorflow/train/a356fd66363a8d4f_jpg.rf.5e0977dba28fde25a1a4bc1640507176.jpg,680,1024,Tree,161.0,0.0,651.0,580.0,490.0,580.0,0
E:/ras/Vegetation.v1i.tensorflow/train/3d29bc700cd82bd3_jpg.rf.adc36bf034ca9587b186f3eb7d13fc1e.jpg,1024,1024,Tree,0.0,433.0,52.0,604.0,52.0,171.0,0
E:/ras/Vegetation.v1i.tensorflow/train/6f53252f70718ae5_jpg.rf.6c58b334437c07f0cd4fb3e30c2856e2.jpg,1024,758,Tree,658.0,270.0,686.0,333.0,28.0,63.0,0
E:/ras/Vegetation.v1i.tensorflow/train/a392fc56212f4ef8_jpg.rf.ca99b2652244d6ada0bea2fee068cbf8.jpg,1024,768,Tree,381.0,429.0,412.0,588.0,31.0,159.0,0
E:/ras/Vegetation.v1i.tensorflow/train/a392fc56212f4ef8_jpg.rf.ca99b2652244d6ada0bea2fee068cbf8.jpg,1024,768,Tree,450.0,457.0,480.0,566.0,30.0,109.0,0
E:/ras/Vegetation.v1i.tensorflow/train/dba5df6736250d47_jpg.rf.23b975a22f66e4a3ab50b5035365bad2.jpg,1024,768,Tree,28.0,0.0,95.0,358.0,67.0,358.0,0
E:/ras/Vegetation.v1i.tensorflow/train/6c0bd0ca094111ea_jpg.rf.a7db20e5a1cf42de6592d3020693813c.jpg,1024,768,Tree,726.0,300.0,845.0,399.0,119.0,99.0,0
E:/ras/Vegetation.v1i.tensorflow/train/d76b3a318b7c560c_jpg.rf.dfeb71424b3f7c05200c2d70b4090930.jpg,1024,576,Tree,1.0,490.0,68.0,559.0,67.0,69.0,0
E:/ras/Vegetation.v1i.tensorflow/train/a5726d4d57b81cda_jpg.rf.ea1cd1a06acb20c45bcf743c1ba5e8ab.jpg,1024,685,Tree,159.0,0.0,1023.0,267.0,864.0,267.0,0
E:/ras/Vegetation.v1i.tensorflow/train/64fe1d56fd1069b3_jpg.rf.a3c8382ce6d3da3702b0fe982606266f.jpg,1024,575,Tree,194.0,301.0,218.0,320.0,24.0,19.0,0
E:/ras/Vegetation.v1i.tensorflow/train/515095591abc39dd_jpg.rf.284fa3aae660c19c6548b85f756c7c83.jpg,1024,615,Tree,808.0,67.0,1003.0,342.0,195.0,275.0,0
E:/ras/Vegetation.v1i.tensorflow/train/51e8ae8ac9a87af9_jpg.rf.838e5a0f34db41189377ef446af84898.jpg,1024,307,Tree,413.0,131.0,453.0,164.0,40.0,33.0,0
E:/ras/Red-billed-quelea-8/select/121_jpg.rf.117947acf96607fb15e8fd00c55dccb5.jpg,640,640,quelea,123.83,110.78,566.02,541.87,442.2,431.1,1
E:/ras/Vegetation.v1i.tensorflow/train/e2d97e2ed53d420a_jpg.rf.57ac45f0c45fd12c4a435e2ae626809e.jpg,1024,768,Tree,2.0,3.0,1021.0,514.0,1019.0,511.0,0
E:/ras/Red-billed-quelea-8/select/129_jpg.rf.20eac71d2058ea87d023c71ce3a3afb0.jpg,640,640,quelea,120.26,110.1,566.36,549.34,446.1,439.2,1
E:/ras/Vegetation.v1i.tensorflow/train/3f6225767d9c2d26_jpg.rf.e6fbeb0b25b875c6aa091a0fb08535b8.jpg,1024,1024,Tree,356.0,0.0,1022.0,1022.0,666.0,1022.0,0
E:/ras/Red-billed-quelea-8/select/312_jpg.rf.f96affb11f003462a53c21abf1e94be9.jpg,640,640,quelea,279.18,243.29,450.54,477.46,171.4,234.2,1
E:/ras/Vegetation.v1i.tensorflow/train/142e10cd1246c050_jpg.rf.19da5886dffa32af65852b47cdb5afa1.jpg,1024,683,Tree,334.0,627.0,379.0,682.0,45.0,55.0,0
